,Unnamed: 0,Review,Sentiment
5139,5139,warna ekspektasi,Negative
5140,5140,tahan pakai makan tahan merek belah,Negative
5141,5141,maaf jelek uang layang,Negative
5142,5142,kirim hari beli ekspektasi kayak review youtuber bilang awet kering lengket ketup ringan warna oxidize turun gelap makan nasi ayam hilang bibir,Negative
5143,5143,warna,Negative
5144,5144,kirim promosi kecewa,Negative
5145,5145,kecewa kirim deskripsi minta beli,Negative
5146,5146,tutup pecah,Negative
5147,5147,kirim tutup,Negative
5148,5148,parahhh rusak retak komplain urus ribet beli,Negative
5149,5149,kecewa barang,Negative
5150,5150,shimmer packaging aman pesan cepat packaging rapi,Positive
5151,5151,respon jual top pesan cepat packaging rapi packaging aman jual ramah,Positive
5152,5152,shimmer cocok warm tone,Positive
5153,5153,cocok warm tone hasil awet cocok keren tone cocok kulit kering cocok kulit normal cocok kulit kombinasi,Positive
5154,5154,waterproof bulu mata lentik pesan cepat packaging aman gumpal gampang bersih packaging rapi,Positive
5155,5155,kirim cepat pesan cacat packing aman,Positive
5156,5156,repurchase produk bulu mata oke ngerapihin alis natural,Positive
5157,5157,bulu mata lentik packaging rapi packaging aman pesan cepat aplikator mudah pakai,Positive
5158,5158,thankyou produk bagus bonus foundation shadenya cocok kirim,Positive
5159,5159,warna pekat jual ramah desain lucu packaging aman packaging rapi respon jual top pesan cepat desain mewah aplikator mudah pakai cocok kulit kering cocok kulit minyak,Positive
5160,5160,packaging aman packaging rapi desain lucu respon jual top maaf foto buram screenshoot video unboxing,Positive
5161,5161,cocok kulit kering aplikator mudah pakai packaging rapi packaging aman respon jual top,Positive
5162,5162,warna pekat aplikator mudah pakai pesan cepat,Positive
5163,5163,desain mewah aplikator mudah pakai,Positive
5164,5164,aplikator mudah pakai desain lucu warna pekat,Positive
5165,5165,barang bagus debu,Positive
5166,5166,harap muat meja rias rapi,Positive
5167,5167,kirim cepat recommended,Positive
5168,5168,terima kasih gun pesan,Positive
5169,5169,barangny persis gambar pesan,Positive
5170,5170,barang bagus,Positive
5171,5171,pesan free sticker lucu packing aman mulus cacat debu nya sih bersih,Positive
5172,5172,packaging rapi pesan cepat packaging aman gampang dibawabawa,Positive
5173,5173,kirim cepat pesan cacat packing aman,Positive
5174,5174,coveragenya full pesan cepat packaging aman awet hari,Positive
5175,5175,awet hari puffnya mudah pakai gampang dibawabawa makeup tahan pesan cepat packaging aman,Positive
5176,5176,gampang dibawabawa imut ukur,Positive
5177,5177,gampang dibawabawa awet hari pesan cepat,Positive
5178,5178,jual ramah packaging aman,Positive
5179,5179,pesan cepat terima kasih,Positive
5180,5180,packaging simpel jual ramah pesan cepat packaging aman packaging rapi respon jual top,Positive
5181,5181,packaging simpel pesan cepat packaging aman packaging rapi,Positive
5182,5182,nyaman kulit kulit glowing jual ramah packaging simpel packaging aman,Positive
5183,5183,kirim lambat jadwal puas,Positive
5184,5184,aman kirim,Positive
5185,5185,skripsi kulit muka bersih lembut halus rekomen cowok mantap,Positive
5186,5186,cepat banget kirim nya shari nyampee masker nya enak banget pakai mudah an jerawat ku lginyaman kulit pesan cepat,Positive
5187,5187,nyaman kulit packaging simpel pesan cepat packaging aman packaging rapi,Positive
5188,5188,pesan cepat packaging aman,Positive
5189,5189,nyaman kulit pesan cepat packaging aman packaging rapi respon jual top,Positive
5190,5190,order packing aman,Positive
5191,5191,barang bagus tebal best deal mama suka suka,Positive
5192,5192,puas belanja,Positive
5193,5193,cepat resap packaging bocor kirim cepat beli nonton live tokped terima kasih seller,Positive
5194,5194,coba varian micelar water moga cocok varian micro essence loreal harga diskon cintaaa kirim aman terima kasih tokped loreal,Positive
5195,5195,terima kasih juragan,Positive
5196,5196,harga sahabat bonus,Positive
5197,5197,mantap lengkap order puas belanja cashback gede,Positive
5198,5198,baguuussss packing rapu cepat terima kasih seller sukses,Positive
5199,5199,emas rapi aman kirim malam tunggu terima kasih,Positive
5200,5200,masker pesan packing sukses kak terima kasih,Positive
5201,5201,kirim kirim cepat bagus pesan packing rapi terima kasih kak,Positive
5202,5202,kirim cepat packaging aman rapi,Positive
5203,5203,mantap pakai segel asli,Positive
5204,5204,pilih daily masker onemed packing kirim cepat top pokok terima kasih,Positive
5205,5205,lumayan positif,Positive
5206,5206,kirim cepat kualitas bagus wangi oke,Positive
5207,5207,bagus barang,Positive
5208,5208,pesan antar janji recommended seller,Positive
5209,5209,bau sereh bangettbuat sukacocok nihhpengiriman rapi aman,Positive
5210,5210,kemas rapi kirim cepat moga cocok,Positive
5211,5211,jual koperatif kirim lumayan cepat bau nya harum hotel,Positive
5212,5212,kirim cepat packing amanproduk suka enak lengkap asupan nutrisi tumbuh jaga sehat,Positive
5213,5213,mantap dengab cepat,Positive
5214,5214,produk terima exp aman terima kasih soho,Positive
5215,5215,packing aman pakai bublewrap kirim cepat pesan kurir ramah langgan terima kasih tokopedia,Positive
5216,5216,stok vitamin wajib madu ikhtiar jaga sehat ketar tir packing bubble wrap dus air pouch pas unboxing alhamdulillah aman edisi selamat terima kasih banget seller,Positive
5217,5217,alhamdulillah aman pecah,Positive
5218,5218,terima kasih paket na moga soho promo,Positive
5219,5219,cepat kirim,Positive
5220,5220,produk mantap deskripsi foto seller garcep tokopedia baik mampirmampir lapak guys produk bagus harga spesial,Positive
5221,5221,langgganan belanja imboost moga laris manis jual kak terima kasih,Positive
5222,5222,pesan kirim cepat,Positive
5223,5223,original mantappss,Positive
5224,5224,kualitas produk bagusrespon jual cepat ramahpengiriman aman tujuanterima kasih tokopedia,Positive
5225,5225,terima terimakasihh moga manfaat,Positive
5226,5226,kualitas produk bagusrespon jual ramah,Positive
5227,5227,kirim cepat orisinal paking rapi,Positive
5228,5228,puas pesan kak,Positive
5229,5229,sekian kali pesan produksangat bagus dietdan kirim cepat,Positive
5230,5230,layan cepat service bagus,Positive
5231,5231,baik layan muas as always,Positive
5232,5232,respon jual cepat ramah,Positive
5233,5233,suka flimty lancar bab enak mudah bawa kirim cepat jual ramah terima kasih kak moga sukses usaha,Positive
5234,5234,terima kasih sellerramah recomended seller tx shakernya langgan,Positive
5235,5235,pesan cepat kirim pasang terima kasih seller,Positive
5236,5236,deskripsi fungsi paket kirim rapi terima kasih,Positive
5237,5237,mantap kirim instan seller fast respon,Positive
5238,5238,fungsi packing aman,Positive
5239,5239,bagus sok far fungsi,Positive
5240,5240,cepat deskripsi produk fungsi packing rapi bungkus tebal recommended,Positive
5241,5241,packing bagus pesan cepat terima kasih,Positive
5242,5242,wangi enak respon seller kirim cepat,Positive
5243,5243,wangi enak bangeettttt,Positive
5244,5244,puasss packing aman terima selamat terima kasih,Positive
5245,5245,puas cepat harap,Positive
5246,5246,packing rapi aman terima kasih,Positive
5247,5247,mkkasih admin daper harga murah paket cdr redoxon,Positive
5248,5248,kirim packing aman deskripsi,Positive
5249,5249,mantap pesan terima kasih,Positive
5250,5250,kirim cepat banget packing aman walo flash sale expired,Positive
5251,5251,pesan packing paket aman seller kirim cepat recommended tksh seller,Positive
5252,5252,pesan terima terima kasih,Positive
5253,5253,herbal lengkap harga oke langgan foto masak tim ayam obat,Positive
5254,5254,puas banget obat fres cepat paking terima kasih,Positive
5255,5255,mantap repeat order,Positive
5256,5256,bagussss repat order,Positive
5257,5257,sekian kali order gingseng naik imun tubuh soup ayam rebus minum air rebus terima kasih you,Positive
5258,5258,depan response cepat kirim cepat sukses,Positive
5259,5259,yeay harga diskon beli box terima kasih,Positive
5260,5260,respon seller pesan,Positive
5261,5261,kirim cepat pesan bungkus rapi recomended,Positive
5262,5262,produk original packing aman kardus penyok mantap,Positive
5263,5263,kirim aman lumayan cepat terima bagus,Positive
5264,5264,masker favorit bikin uap kacamata nyaman pakai harga oke mantap,Positive
5265,5265,terima produk bagus cocok beli,Positive
5266,5266,repeat order,Positive
5267,5267,packing rapi pesan,Positive
5268,5268,mantap barang order barang original,Positive
5269,5269,kirim kilat cepat sampai beli malam kirim harga murah terima kasih,Positive
5270,5270,kirim cepat respon jual cepat,Positive
5271,5271,bahan bagus harga jangkau,Positive
5272,5272,mantab fast response terima kasih,Positive
5273,5273,bagus murah harga oke pakai worthed,Positive
5274,5274,lengkap pesan emas rapi aman kirim cepat terima kasih,Positive
5275,5275,respon cepat packing rapiorderan,Positive
5276,5276,gambar order packing bagus mantap juragan,Positive
5277,5277,wangi segeerr nyaman baby bapil packaging rapi seller ramaah terima kasih sukses,Positive
5278,5278,bagus,Positive
5279,5279,mantap wangi segerrr,Positive
5280,5280,seller ramah informatif delivery cepat packing rapi secure terima kasih for sample bonus,Positive
5281,5281,komunikasi response seller cepat packing rapi aman recommended,Positive
5282,5282,seller responsif mengupdate status pesan packing produk rapi essential oilnya pure aroma,Positive
5283,5283,masker cocok aktivitas seharihari,Positive
5284,5284,masker rapat packaging rapi lengkap kotak berprelastik,Positive
5285,5285,bagus packing rapi kirim cepat,Positive
5286,5286,bagus suka x pesan tagih bahan halus,Positive
5287,5287,nyaman pakai kemas bagus kirim super,Positive
5288,5288,cepatterima kasih respon,Positive
5289,5289,nicee segel plastik aman asli,Positive
5290,5290,cepat kirim layan baik,Positive
5291,5291,mantap,Positive
5292,5292,beli official shop kecewa terima kasih seller,Positive
5293,5293,terima response seller cepat terima kasih juragan,Positive
5294,5294,recomended layan muas respon kirim cepat,Positive
5295,5295,bagus packing barang,Positive
5296,5296,packing rapi bagus barang kirim cepat jual responsive pesan terima kasih seller,Positive
5297,5297,produk deskripsipacking rapi aman dus bubble wrap kirim cepat pesan sore,Positive
5298,5298,cepat packing amanah bgtkualitas susu jamin enak bermanfaatthanks,Positive
5299,5299,kirim cepat packingannya bagus,Positive
5300,5300,foto kualitas banding pikir,Positive
5301,5301,bahan nyan lembut empuk enak tidur enak pegal pegal pas bangun tidur bye bye bantal material bagus halus ukur bagus harga jangkau,Positive
5302,5302,kualitas produk bagus material bagus recomended terima kasih tokopedia miniso tong sampah plastik gratis moga berkah tokopedia miniso tong sampah utuh bagus nyaman mungil bahan lembut lembut doft main anak luka rusak pecah moga awet teman,Positive
5303,5303,rumah rapi nyaman rekomen material produk bagus produk murah respon seller kirim cepat packing aman cashback cashbacknya belanja gratis ongkos kirim pasti bahan lumayan bagus oke oke oke pokok ulas lebar terima kasih simak review ucap terima kasih patuh protokol sehat masker jaga jarak,Positive
5304,5304,paaaaas ukur ganti sampah bagus warna cantik miniso ngecewain sihkualitas produk bagus material bagus harga jangkau recomended,Positive
5305,5305,mantap dettol packaging super aman pakai air bag proses cepat wangi enak,Positive
5306,5306,produk harga jangkau kualitas bagus adminnya ramah responsif kendala kirim repot repot usahain kirim biar barang rumah beli packing aman terima kasih banyakk,Positive
5307,5307,bau sevenarnya segar kuat banding disinfektan awet kuat hidung,Positive
5308,5308,ukur bagus ering,Positive
5309,5309,serap air ukur ering piring butuh,Positive
5310,5310,seller responsif order proses kirim bahan lap serap air ukur lap pas lap dapur terima kasih,Positive
5311,5311,mantap response layan seller kurun paket rumah tunggu,Positive
5312,5312,kantong sampah tebal bocor rembes kualitas oke beli,Positive
5313,5313,plastik united kingdom x tebal bagus united kingdom x tipis kirim cepat lumayan terima kasih,Positive
5314,5314,fix cinta produk bahan solid deskripsi beli,Positive
5315,5315,bagus harga murah kualitas bagus designnya keren fungsi iklan recommended kirim cepat aman terima kasih,Positive
5316,5316,ringan banget enak pakai batang pel kokoh sangka harga murah kualitas bagus banget pel an mutar derajat bikin gampang ngepelnya manuver belok bikin pegal,Positive
5317,5317,senang terima paket moga sapu awet terima kasih bersih bersih rumah bersih rapi bebas debu,Positive
5318,5318,respon kirim cepat pesan lengkap patah pecah emas aman,Positive
5319,5319,gagang sapu pendekpackaging rapi aman sok far bareng selamat,Positive
5320,5320,rak bagus simpel masangnya susah kirim cepat recomended,Positive
5321,5321,bersih debu bagus kirim sih rapi box,Positive
5322,5322,mantaap moga awet murah riah fungsi kerja rumah irit pakai superpel nya,Positive
5323,5323,paket dibubble wrap penyok syukur dalam apaapa fungsi semprot aernya rembes lantai qualitynya oke harga,Positive
5324,5324,bahan kuat kokoh beban packing rapi rusak cacat kirim cepat barangnga original,Positive
5325,5325,seller komunikatif koperatif harga kompetitif kursi nyaman pakai wfh harap moga barang kuat awet,Positive
5326,5326,pic disetting rebah mau otomatis dorong nguncitp overall nyaman,Positive
5327,5327,puas sofa bagus adminnya terima kasih,Positive
5328,5328,sen tosca ungu hehe produk ragu muas kualitas produk bagus,Positive
5329,5329,masyaallah bagus payung nya tokopedia beli payung toko kecewa pokok masyaallah bagus,Positive
5330,5330,payung bagus warna ungu pink ngomongngomong terima kasih hadiah beli pertama kualitas produk bagus recomended material bagus,Positive
5331,5331,handuknyapengiriman cepat harga saing kualitas bagus cocok traveling gantiwarnanya cerah warnanyaproses cepatpengiriman pakai bagus ramah kurirnyaterimakasih seller toped kurir salam sehat sukses,Positive
5332,5332,handuk cantik material bagus harga jangkau terima kasih traktir tokped handuk lumayan unggah foto eror mulu,Positive
5333,5333,pel banding spin mop merek simpan ngabisin space bahan lumayan tebal,Positive
